,Unnamed: 0,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg,Season,Team Performance,MPG
1233,3913,Ime Udoka,PF,30,SAS,73,0,1316,6.5,15.4,0.424,2.5,6.8,0.37,4.0,8.6,0.467,1.8,2.4,0.759,1.5,7.9,9.4,2.6,2.3,0.7,2.4,5.2,17.4,,101.0,100.0,2007-2008,Average,18.0
1234,4067,Bruce Bowen,SF,37,SAS,80,10,1506,2.8,6.7,0.422,1.5,3.5,0.429,1.3,3.2,0.416,0.5,0.9,0.538,0.6,4.7,5.2,1.4,1.3,0.5,0.9,4.4,7.7,,104.0,106.0,2008-2009,Average,26.8
1235,4344,Kurt Thomas,PF,36,SAS,79,10,1404,5.9,11.8,0.503,0.0,0.1,0.0,5.9,11.7,0.507,1.4,1.7,0.822,5.2,10.5,15.7,2.6,1.3,2.2,1.6,6.6,13.3,,115.0,101.0,2008-2009,Average,18.8
1236,4604,Manu Ginóbili*,SG,32,SAS,75,21,2150,9.7,22.0,0.441,3.2,8.5,0.377,6.5,13.5,0.481,7.5,8.6,0.87,1.7,5.3,6.9,9.0,2.5,0.6,3.8,3.8,30.1,,118.0,104.0,2009-2010,Average,28.7
1237,4694,Roger Mason,SG,29,SAS,79,5,1515,6.7,17.1,0.389,3.0,9.1,0.333,3.6,8.0,0.453,0.9,1.2,0.794,0.4,5.2,5.6,4.7,1.0,0.5,2.0,3.4,17.3,,101.0,107.0,2009-2010,Average,19.2
1238,5068,George Hill,PG,24,SAS,76,5,2148,6.9,15.3,0.453,1.9,4.9,0.377,5.1,10.4,0.49,5.6,6.5,0.863,0.6,4.2,4.8,4.7,1.6,0.5,2.4,3.7,21.4,,116.0,108.0,2010-2011,top,28.3
1239,5157,Gary Neal,SG,26,SAS,80,1,1685,8.8,19.5,0.451,4.0,9.5,0.419,4.8,10.0,0.481,2.6,3.2,0.808,0.6,5.4,6.0,3.0,0.8,0.1,2.4,4.6,24.2,,110.0,109.0,2010-2011,top,21.7
1240,5608,Kawhi Leonard,SF,20,SAS,64,39,1534,6.7,13.6,0.493,1.4,3.7,0.376,5.3,9.9,0.536,2.3,3.0,0.773,3.5,7.5,11.0,2.4,2.9,0.8,1.5,3.0,17.1,,119.0,101.0,2011-2012,top,24.0
1241,5523,Danny Green,SG,24,SAS,66,38,1522,7.2,16.2,0.442,3.5,7.9,0.436,3.7,8.2,0.449,2.7,3.4,0.79,1.8,5.9,7.7,2.9,2.0,1.6,2.3,3.6,20.5,,112.0,103.0,2011-2012,top,23.3
1242,5930,Boris Diaw,PF,30,SAS,75,20,1709,5.3,9.9,0.539,0.9,2.3,0.385,4.4,7.6,0.587,1.4,1.9,0.723,2.0,5.6,7.6,5.4,1.6,0.8,2.5,4.3,13.0,,113.0,103.0,2012-2013,top,23.2
1243,6114,Gary Neal,SG,28,SAS,68,17,1484,8.4,20.5,0.412,3.1,8.6,0.355,5.4,11.9,0.454,2.2,2.5,0.865,0.4,4.5,4.9,4.4,1.0,0.1,2.4,3.2,22.1,,99.0,106.0,2012-2013,top,22.8
1244,6337,Marco Belinelli,SF,27,SAS,80,25,2016,8.4,17.4,0.485,3.2,7.3,0.43,5.3,10.1,0.525,2.8,3.3,0.847,0.5,5.2,5.7,4.5,1.3,0.2,2.4,3.3,22.8,,114.0,105.0,2013-2014,top,25.2
1245,6402,Boris Diaw,PF,31,SAS,79,24,1974,7.7,14.8,0.521,1.2,2.9,0.402,6.6,12.0,0.549,1.7,2.4,0.739,1.9,6.5,8.3,5.7,1.1,0.8,3.1,3.6,18.4,,109.0,104.0,2013-2014,top,25.0
1246,6891,Boris Diaw,PF,32,SAS,81,15,1984,7.5,16.3,0.46,1.4,4.4,0.32,6.1,11.9,0.512,1.9,2.4,0.774,2.0,7.0,9.0,6.0,0.9,0.6,3.3,3.8,18.3,,103.0,105.0,2014-2015,Average,24.5
1247,6931,Manu Ginóbili*,SG,37,SAS,70,0,1587,8.1,19.0,0.426,2.9,8.3,0.345,5.2,10.7,0.489,4.7,6.6,0.721,0.9,5.9,6.8,9.5,2.2,0.6,5.0,4.5,23.8,,103.0,102.0,2014-2015,Average,22.7
1248,7543,Patty Mills,PG,27,SAS,81,3,1662,8.0,18.9,0.425,3.8,9.9,0.384,4.2,9.0,0.469,1.4,1.8,0.81,0.8,4.0,4.9,7.0,1.8,0.2,2.3,3.1,21.3,,109.0,102.0,2015-2016,top,20.5
1249,7674,David West,PF,35,SAS,78,19,1404,8.9,16.3,0.545,0.1,0.3,0.429,8.8,16.1,0.546,2.3,2.9,0.788,2.6,8.6,11.3,5.2,1.6,2.0,2.5,5.2,20.2,,114.0,98.0,2015-2016,top,19.6
1250,8021,Patty Mills,PG,28,SAS,80,8,1754,7.9,18.0,0.44,4.3,10.3,0.414,3.7,7.7,0.474,1.9,2.3,0.825,0.7,3.4,4.1,8.1,1.9,0.1,2.9,3.2,22.1,,114.0,107.0,2016-2017,top,25.4
1251,7880,Pau Gasol*,C,36,SAS,64,39,1627,9.5,18.9,0.502,1.8,3.3,0.538,7.7,15.7,0.494,4.1,5.8,0.707,3.4,12.3,15.7,4.7,0.8,2.2,2.5,3.4,24.8,,116.0,102.0,2016-2017,top,21.9
1252,8539,Patty Mills,PG,29,SAS,82,36,2107,6.7,16.4,0.411,3.7,9.9,0.372,3.0,6.4,0.47,2.5,2.8,0.89,0.6,3.1,3.7,5.5,1.3,0.3,2.5,3.1,19.6,,109.0,109.0,2017-2018,Average,25.7
1253,8380,Bryn Forbes,SG,24,SAS,80,12,1517,7.0,16.6,0.421,3.0,7.6,0.39,4.0,9.0,0.446,1.6,2.4,0.667,0.4,3.3,3.7,2.7,0.9,0.1,1.2,3.6,18.5,,106.0,110.0,2017-2018,Average,23.3
1254,9070,Patty Mills,PG,30,SAS,82,1,1908,7.2,17.0,0.425,4.1,10.3,0.394,3.1,6.6,0.475,2.3,2.6,0.854,0.6,4.0,4.7,6.3,1.3,0.3,2.4,3.3,20.8,,112.0,114.0,2018-2019,Average,23.3
1255,8814,Marco Belinelli,SG,32,SAS,79,1,1815,7.7,18.6,0.413,4.0,10.6,0.372,3.7,7.9,0.468,3.0,3.3,0.903,0.4,4.9,5.3,3.6,0.9,0.2,1.9,3.3,22.3,,109.0,114.0,2018-2019,Average,23.0
1256,9755,Derrick White,SG,25,SAS,68,20,1677,7.2,15.7,0.458,2.3,6.2,0.366,5.0,9.6,0.518,5.1,6.0,0.853,1.0,5.4,6.4,6.9,1.3,1.7,2.5,4.3,21.8,,118.0,114.0,2019-2020,Average,24.7
1257,9604,Patty Mills,PG,31,SAS,66,1,1485,8.3,19.2,0.431,5.0,13.0,0.382,3.3,6.3,0.533,3.1,3.6,0.866,0.7,2.8,3.5,3.8,1.7,0.2,1.7,3.4,24.7,,115.0,116.0,2019-2020,Average,22.5
1258,10128,Patty Mills,PG,32,SAS,68,1,1685,7.3,17.6,0.412,4.6,12.4,0.375,2.6,5.2,0.5,2.0,2.2,0.91,0.5,2.8,3.3,4.7,1.2,0.1,1.9,2.3,21.2,,111.0,117.0,2020-2021,Average,29.6
1259,10267,Lonnie Walker IV,SG,22,SAS,60,38,1522,8.2,19.4,0.42,3.2,9.0,0.355,5.0,10.4,0.477,1.8,2.2,0.814,0.4,4.5,4.9,3.2,0.9,0.5,2.1,3.2,21.3,,100.0,116.0,2020-2021,Average,25.4
1260,10838,Devin Vassell,SF,21,SAS,71,32,1937,8.1,18.9,0.427,3.4,9.4,0.361,4.7,9.5,0.492,2.1,2.5,0.838,1.1,6.5,7.6,3.4,1.9,1.0,1.4,3.5,21.6,,109.0,112.0,2021-2022,Average,27.3
1261,10846,Lonnie Walker IV,SG,23,SAS,70,6,1612,9.3,22.7,0.407,3.3,10.5,0.314,6.0,12.2,0.487,3.5,4.4,0.784,0.5,4.9,5.4,4.5,1.3,0.6,2.1,2.9,25.3,,103.0,115.0,2021-2022,Average,23.0
1262,11024,Malaki Branham,SG,19,SAS,66,32,1550,8.2,18.6,0.44,2.3,7.8,0.302,5.9,10.8,0.539,1.8,2.1,0.829,0.9,4.7,5.5,3.9,1.0,0.2,2.3,3.5,20.5,,103.0,123.0,2022-2023,bottom,31.0
1263,11061,Zach Collins,C,25,SAS,63,26,1441,9.3,18.0,0.518,1.8,4.8,0.374,7.5,13.1,0.571,3.5,4.7,0.761,3.8,9.4,13.2,5.9,1.2,1.6,4.2,6.5,24.0,,112.0,118.0,2022-2023,bottom,23.5
1264,210,Rashard Lewis,SF,20,SEA,82,8,1575,9.0,18.5,0.486,1.3,3.9,0.333,7.7,14.6,0.527,2.7,4.0,0.683,4.1,6.8,11.0,2.3,2.0,1.2,2.5,5.3,22.0,,108.0,104.0,1999-2000,Average,21.0
1265,234,Vernon Maxwell,SG,34,SEA,47,0,989,8.8,25.5,0.345,3.5,11.6,0.3,5.3,13.9,0.382,5.6,7.7,0.73,0.8,3.3,4.1,3.9,2.0,0.5,2.8,4.3,26.7,,96.0,107.0,1999-2000,Average,19.2
1266,457,Vin Baker,PF,29,SEA,76,27,2129,8.5,20.2,0.422,0.0,0.4,0.063,8.5,19.8,0.429,5.7,7.9,0.723,4.4,6.2,10.6,2.2,0.9,1.8,3.9,6.5,22.8,,97.0,107.0,2000-2001,Average,28.0
1267,712,Ruben Patterson,SF,25,SEA,76,22,2059,9.4,19.1,0.494,0.1,0.9,0.056,9.4,18.2,0.516,6.3,9.2,0.681,4.7,5.1,9.7,4.1,2.6,1.1,3.9,4.5,25.2,,107.0,105.0,2000-2001,Average,27.1
1268,1117,Desmond Mason,SF,24,SEA,75,20,2420,8.0,17.1,0.464,0.4,1.3,0.271,7.6,15.8,0.48,4.5,5.3,0.848,2.0,5.8,7.8,2.3,1.5,0.6,2.3,3.8,20.7,,108.0,107.0,2001-2002,Average,32.3
1269,1190,Vladimir Radmanović,PF,21,SEA,61,16,1230,6.4,15.5,0.412,2.9,6.9,0.42,3.5,8.6,0.406,2.1,3.2,0.681,2.0,8.1,10.1,3.6,2.5,1.1,3.2,5.2,17.8,,101.0,103.0,2001-2002,Average,20.2
1270,1609,Vladimir Radmanović,PF,22,SEA,72,16,1910,7.8,19.1,0.41,3.0,8.4,0.355,4.9,10.7,0.453,2.1,2.9,0.706,2.2,7.1,9.2,2.8,1.8,0.6,2.9,3.9,20.7,,99.0,104.0,2002-2003,Average,26.5
1271,1494,Jerome James,C,27,SEA,51,16,766,7.9,16.5,0.478,0.0,0.0,,7.9,16.5,0.478,3.8,6.5,0.587,5.6,9.8,15.4,1.9,0.9,5.8,5.3,11.8,19.6,,91.0,98.0,2002-2003,Average,15.5
1272,2036,Vladimir Radmanović,PF,23,SEA,77,38,2321,7.9,18.7,0.425,3.2,8.7,0.371,4.7,10.0,0.471,2.2,2.9,0.748,2.4,6.9,9.3,3.3,1.8,1.0,2.5,4.3,21.3,,106.0,108.0,2003-2004,Average,30.1
1273,1992,Ronald Murray,PG,24,SEA,82,18,2021,10.3,24.2,0.425,1.8,6.0,0.293,8.5,18.1,0.469,4.4,6.2,0.715,1.2,4.2,5.4,5.4,2.1,0.7,3.9,4.2,26.8,,98.0,109.0,2003-2004,Average,24.6
1274,2271,Antonio Daniels,PG,29,SEA,75,2,2026,7.4,16.8,0.438,1.3,4.4,0.297,6.0,12.3,0.489,6.7,8.2,0.816,0.5,4.0,4.6,8.3,1.4,0.1,2.1,2.1,22.7,,124.0,113.0,2004-2005,Average,29.5
1275,2495,Vladimir Radmanović,PF,24,SEA,63,0,1856,7.8,19.1,0.409,3.8,9.7,0.389,4.1,9.4,0.43,2.4,3.0,0.786,1.5,7.0,8.5,2.5,1.7,0.9,2.4,5.1,21.8,,110.0,109.0,2004-2005,Average,27.0
1276,3045,Damien Wilkins,SF,26,SEA,82,12,1525,6.6,14.9,0.444,0.5,1.9,0.25,6.1,13.0,0.472,4.7,5.6,0.84,2.7,3.9,6.6,3.7,2.5,0.4,2.9,4.9,18.4,,108.0,114.0,2005-2006,Average,21.9
1277,2727,Nick Collison,PF,25,SEA,66,27,1448,7.5,14.3,0.525,0.0,0.1,0.0,7.5,14.1,0.529,2.9,4.1,0.699,5.2,8.1,13.3,2.7,0.8,1.3,2.8,7.7,17.8,,112.0,114.0,2005-2006,Average,21.0
1278,3512,Earl Watson,PG,27,SEA,77,25,2152,6.4,16.7,0.383,2.2,6.8,0.329,4.2,9.9,0.42,2.6,3.6,0.735,0.8,3.7,4.5,10.6,2.4,0.6,4.1,3.7,17.6,,101.0,111.0,2006-2007,Average,27.9
1279,3520,Damien Wilkins,SF,27,SEA,82,31,2037,6.7,15.4,0.435,1.3,3.1,0.41,5.4,12.3,0.442,3.8,4.4,0.882,2.2,3.6,5.9,4.0,2.4,0.4,3.0,4.0,18.6,,106.0,111.0,2006-2007,Average,24.8
1280,3644,Nick Collison,PF,27,SEA,78,35,2223,7.2,14.4,0.502,0.0,0.0,0.0,7.2,14.3,0.504,2.8,3.7,0.737,5.7,10.7,16.4,2.5,1.1,1.3,2.6,5.6,17.2,,109.0,107.0,2007-2008,bottom,28.5
1281,3936,Damien Wilkins,SF,28,SEA,76,31,1843,7.3,18.2,0.403,1.4,4.2,0.323,6.0,14.0,0.427,2.9,3.9,0.736,1.9,4.7,6.6,4.1,1.7,0.5,2.4,3.5,18.9,,98.0,111.0,2007-2008,bottom,24.3
1282,239,Tracy McGrady*,SF,20,TOR,79,34,2462,9.7,21.5,0.451,0.4,1.4,0.277,9.3,20.1,0.463,5.8,8.3,0.707,4.0,6.6,10.6,5.5,1.9,3.2,3.4,4.2,25.6,,106.0,103.0,1999-2000,Average,31.2
1283,34,Muggsy Bogues,PG,35,TOR,80,5,1731,4.7,10.7,0.439,0.5,1.5,0.333,4.2,9.2,0.456,2.4,2.6,0.908,0.7,3.3,4.0,9.0,1.9,0.1,1.8,3.6,12.3,,116.0,108.0,1999-2000,Average,21.6
1284,821,Alvin Williams,SG,26,TOR,82,34,2394,7.3,16.9,0.43,0.7,2.4,0.306,6.5,14.5,0.451,2.4,3.2,0.752,1.1,3.6,4.7,9.0,2.7,0.6,2.3,3.8,17.7,,107.0,104.0,2000-2001,Average,29.2
1285,515,Dell Curry,SG,36,TOR,71,1,956,8.9,21.1,0.424,3.4,8.0,0.428,5.5,13.1,0.422,2.4,2.8,0.843,0.9,3.8,4.7,4.1,1.5,0.4,2.2,3.6,23.7,,108.0,107.0,2000-2001,Average,13.5
1286,956,Keon Clark,C,26,TOR,81,31,2185,9.4,19.2,0.49,0.0,0.1,0.0,9.4,19.1,0.494,3.8,5.7,0.674,4.5,10.4,14.9,2.2,1.4,3.0,3.5,6.4,22.6,,102.0,99.0,2001-2002,Average,27.0
1287,1280,Jerome Williams,PF,28,TOR,68,32,1641,6.3,12.8,0.49,0.0,0.0,,6.3,12.8,0.49,4.5,6.7,0.676,5.4,7.3,12.7,2.5,2.6,0.8,2.2,5.0,17.1,,113.0,102.0,2001-2002,Average,24.1
1288,1524,Voshon Lenard,SG,29,TOR,63,24,1929,9.0,22.4,0.402,2.5,7.0,0.365,6.5,15.4,0.418,4.3,5.4,0.804,1.3,4.5,5.9,4.0,1.6,0.6,2.9,4.3,24.9,,102.0,109.0,2002-2003,bottom,30.6
1289,1550,Jelani McCoy,C,25,TOR,67,25,1367,7.6,15.4,0.491,0.0,0.0,,7.6,15.4,0.491,2.7,4.9,0.548,3.7,10.2,13.9,1.7,1.1,2.3,3.8,6.3,17.9,,94.0,104.0,2002-2003,bottom,23.2
1290,2024,Morris Peterson,SF,26,TOR,82,29,2148,6.1,15.1,0.405,3.2,8.8,0.371,2.9,6.4,0.453,2.0,2.4,0.809,0.9,5.8,6.7,2.9,2.3,0.4,1.8,5.3,17.5,,105.0,101.0,2003-2004,Average,26.2
1291,1827,Michael Curry,SF,35,TOR,70,15,1229,3.4,8.8,0.388,0.1,0.7,0.2,3.3,8.1,0.403,2.2,2.6,0.845,1.0,2.9,3.9,2.4,1.0,0.2,2.2,6.9,9.2,,88.0,105.0,2003-2004,Average,20.5
1292,2425,Donyell Marshall,PF,31,TOR,65,2,1645,8.2,18.6,0.443,4.8,11.4,0.416,3.5,7.2,0.485,2.3,2.9,0.791,3.0,10.5,13.5,2.6,1.8,1.4,1.3,4.3,23.5,,120.0,105.0,2004-2005,Average,25.3
1293,2220,Matt Bonner,C,24,TOR,82,0,1553,8.2,15.4,0.533,1.3,3.1,0.424,6.9,12.4,0.561,1.9,2.4,0.789,3.6,5.9,9.5,1.6,1.3,0.6,1.3,7.3,19.6,,120.0,110.0,2004-2005,Average,19.2
1294,3023,Charlie Villanueva,PF,21,TOR,81,36,2361,9.7,21.0,0.463,1.6,4.8,0.327,8.1,16.2,0.503,2.5,3.6,0.706,4.0,7.6,11.6,2.0,1.3,1.4,2.2,5.5,23.5,,107.0,111.0,2005-2006,Average,29.1
1295,2688,Matt Bonner,PF,25,TOR,78,6,1710,6.4,14.4,0.448,3.1,7.5,0.42,3.3,6.9,0.478,1.9,2.3,0.829,2.7,6.1,8.8,1.7,1.5,1.0,1.0,6.7,18.0,,122.0,112.0,2005-2006,Average,23.2
1296,3136,Andrea Bargnani,PF,21,TOR,65,2,1629,8.5,19.9,0.427,3.2,8.5,0.373,5.3,11.4,0.468,3.7,4.5,0.824,1.7,6.5,8.1,1.6,1.0,1.7,3.4,5.7,23.9,,99.0,106.0,2006-2007,Average,25.1
1297,3179,José Calderón,PG,25,TOR,77,11,1614,8.4,16.2,0.521,0.8,2.4,0.333,7.6,13.8,0.553,3.8,4.6,0.818,0.7,3.6,4.3,12.4,2.0,0.2,3.5,4.4,21.5,,117.0,108.0,2006-2007,Average,21.3
1298,3659,Carlos Delfino,SG,25,TOR,82,0,1928,6.9,17.4,0.397,3.3,8.7,0.382,3.6,8.8,0.412,3.2,4.3,0.744,1.8,8.1,9.9,4.0,1.9,0.3,2.1,4.9,20.4,,107.0,106.0,2007-2008,Average,23.5
1299,3768,Jason Kapono,SF,26,TOR,81,7,1530,8.4,17.3,0.488,2.0,4.1,0.483,6.5,13.2,0.489,1.3,1.5,0.86,1.1,3.1,4.2,2.3,1.2,0.1,2.0,4.6,20.2,,105.0,111.0,2007-2008,Average,23.5
1300,4216,Jason Kapono,SG,27,TOR,80,12,1831,7.4,17.2,0.432,2.8,6.5,0.428,4.6,10.7,0.435,1.0,1.2,0.81,0.7,3.9,4.6,3.0,0.6,0.1,2.0,4.1,18.6,,101.0,115.0,2008-2009,Average,22.9
1301,4152,Joey Graham,SF,26,TOR,78,10,1541,7.8,16.3,0.481,0.1,0.5,0.188,7.7,15.7,0.491,4.5,5.4,0.825,3.2,6.7,9.9,1.6,1.2,0.4,2.5,6.5,20.2,,106.0,111.0,2008-2009,Average,19.8
1302,4527,José Calderón,PG,28,TOR,68,39,1817,7.8,16.1,0.482,1.9,4.9,0.398,5.8,11.3,0.519,2.4,3.0,0.798,0.7,3.4,4.0,11.5,1.3,0.2,2.8,3.8,19.8,,119.0,116.0,2009-2010,Average,26.7
1303,4662,Amir Johnson,PF,22,TOR,82,5,1453,7.4,11.9,0.623,0.0,0.1,0.0,7.4,11.7,0.63,3.4,5.3,0.638,5.5,8.6,14.0,1.7,1.6,2.3,2.2,9.1,18.1,,124.0,110.0,2009-2010,Average,20.8
1304,4986,Ed Davis,PF,21,TOR,65,17,1602,6.9,12.0,0.576,0.0,0.0,,6.9,12.0,0.576,2.3,4.1,0.555,5.4,9.5,14.9,1.3,1.3,2.2,1.5,5.9,16.2,,120.0,110.0,2010-2011,bottom,26.6
1305,5254,Sonny Weems,SF,24,TOR,59,28,1413,8.3,18.8,0.444,0.6,2.2,0.279,7.7,16.5,0.467,2.6,3.4,0.766,1.4,4.2,5.6,3.8,1.2,0.1,3.1,3.2,19.9,,96.0,116.0,2010-2011,bottom,26.5
1306,5585,James Johnson,SF,24,TOR,62,40,1561,8.0,17.8,0.45,0.7,2.1,0.317,7.4,15.8,0.467,2.8,4.0,0.704,2.5,7.5,10.1,4.2,2.4,2.9,3.5,6.1,19.5,,97.0,100.0,2011-2012,Average,33.3
1307,5459,Ed Davis,PF,22,TOR,66,9,1534,6.0,11.7,0.513,0.0,0.0,0.0,6.0,11.7,0.515,2.5,3.7,0.67,4.7,10.7,15.4,2.1,1.4,2.2,2.3,5.5,14.5,,108.0,101.0,2011-2012,Average,27.1
1308,6035,Amir Johnson,PF,25,TOR,81,38,2325,7.7,13.8,0.554,0.1,0.3,0.385,7.6,13.5,0.558,3.1,4.3,0.727,5.2,8.8,14.0,2.8,1.8,2.5,2.7,6.9,18.6,,116.0,104.0,2012-2013,Average,28.7
1309,5845,Alan Anderson,SF,30,TOR,65,2,1495,8.4,21.9,0.383,3.4,10.1,0.333,5.0,11.8,0.426,4.5,5.2,0.857,1.2,4.0,5.3,3.7,1.7,0.2,2.8,4.7,24.6,,101.0,110.0,2012-2013,Average,28.7
1310,6454,Tyler Hansbrough,PF,28,TOR,64,4,978,5.0,10.5,0.474,0.0,0.1,0.0,5.0,10.4,0.479,6.7,9.9,0.681,6.4,8.9,15.3,0.9,1.5,1.0,2.5,7.1,16.7,,116.0,104.0,2013-2014,Average,15.3
1311,6588,Steve Novak,PF,30,TOR,54,1,540,5.8,14.1,0.411,5.0,11.8,0.426,0.8,2.3,0.333,0.6,0.6,1.0,0.8,4.8,5.6,1.3,1.2,0.4,0.5,4.3,17.2,,124.0,108.0,2013-2014,Average,10.7
1312,7099,Patrick Patterson,PF,25,TOR,81,4,2156,5.8,12.8,0.449,2.5,6.8,0.371,3.2,6.0,0.536,1.5,1.9,0.788,3.0,7.3,10.4,3.7,1.4,1.1,1.3,3.6,15.5,,122.0,108.0,2014-2015,Average,26.6
1313,7188,Lou Williams,SG,28,TOR,80,0,2016,9.6,23.8,0.404,3.9,11.5,0.34,5.7,12.3,0.464,8.7,10.1,0.861,0.6,3.3,3.9,4.2,2.3,0.3,2.6,2.6,31.9,,114.0,109.0,2014-2015,Average,25.2
1314,7491,Cory Joseph,SG,24,TOR,80,4,2046,6.5,14.8,0.439,0.8,2.8,0.273,5.7,12.0,0.478,3.4,4.4,0.764,1.0,4.3,5.3,6.3,1.6,0.5,2.6,3.3,17.1,,106.0,108.0,2015-2016,top,30.2
1315,7584,Patrick Patterson,PF,26,TOR,79,0,2020,5.2,12.6,0.414,2.7,7.5,0.362,2.5,5.1,0.49,0.7,0.9,0.853,2.0,6.8,8.7,2.4,1.4,0.8,1.7,3.3,13.9,,108.0,107.0,2015-2016,top,25.6
1316,7965,Cory Joseph,PG,25,TOR,80,22,2003,7.6,16.7,0.452,1.2,3.4,0.356,6.4,13.3,0.477,2.4,3.1,0.77,1.3,4.7,5.9,6.7,1.7,0.3,2.7,3.5,18.7,,108.0,110.0,2016-2017,Average,25.0
1317,8062,Patrick Patterson,PF,27,TOR,65,8,1599,4.9,12.2,0.401,3.0,8.0,0.372,1.9,4.2,0.458,1.4,1.9,0.717,2.0,7.3,9.3,2.4,1.3,0.7,1.2,3.8,14.1,,115.0,109.0,2016-2017,Average,24.6
1318,8634,Pascal Siakam,PF,23,TOR,81,5,1679,7.4,14.6,0.508,0.9,3.9,0.22,6.6,10.7,0.612,1.6,2.6,0.621,2.3,8.4,10.7,4.7,1.8,1.2,2.0,4.9,17.3,,113.0,105.0,2017-2018,top,20.8
1319,8596,Jakob Poeltl,C,22,TOR,82,0,1524,8.2,12.4,0.659,0.0,0.1,0.5,8.2,12.4,0.66,1.9,3.3,0.594,5.3,7.4,12.7,1.8,1.3,3.2,2.7,6.9,18.3,,122.0,104.0,2017-2018,top,20.7
1320,9184,Fred VanVleet,PG,24,TOR,64,28,1760,6.7,16.3,0.41,3.0,8.1,0.378,3.6,8.3,0.441,2.6,3.1,0.843,0.6,4.0,4.5,8.4,1.6,0.5,2.2,3.0,19.1,,114.0,110.0,2018-2019,top,27.5
1321,8795,OG Anunoby,SF,21,TOR,67,6,1352,6.5,14.3,0.453,2.4,7.2,0.332,4.1,7.2,0.574,1.3,2.2,0.581,2.1,4.9,7.0,1.7,1.6,0.8,1.9,5.0,16.6,,104.0,109.0,2018-2019,top,20.2
1322,9508,Serge Ibaka,C,30,TOR,55,27,1485,11.0,21.5,0.512,2.2,5.8,0.385,8.7,15.6,0.559,2.9,4.0,0.718,3.7,10.8,14.5,2.5,0.9,1.5,3.5,4.9,27.1,,108.0,104.0,2019-2020,top,28.4
1323,9672,Norman Powell,SG,26,TOR,52,26,1479,9.5,19.2,0.495,3.5,8.8,0.399,6.0,10.5,0.575,4.1,4.9,0.843,0.8,5.3,6.1,2.9,1.9,0.7,2.5,3.5,26.7,,115.0,106.0,2019-2020,top,27.0
1324,9886,Chris Boucher,C,28,TOR,60,14,1453,9.6,18.7,0.514,3.0,7.8,0.383,6.6,10.8,0.609,5.1,6.4,0.788,3.9,9.6,13.5,2.1,1.2,3.7,1.5,5.5,27.2,,127.0,109.0,2020-2021,Average,24.2
1325,10055,Stanley Johnson,PF,24,TOR,61,13,1006,4.3,11.2,0.382,2.2,6.6,0.328,2.1,4.6,0.458,2.1,2.6,0.8,1.4,6.0,7.4,4.3,2.5,0.9,2.6,5.6,12.8,,102.0,112.0,2020-2021,Average,19.7
1326,10375,Precious Achiuwa,C,22,TOR,73,28,1725,7.7,17.5,0.439,1.6,4.5,0.359,6.1,13.0,0.468,2.3,3.8,0.595,4.2,9.5,13.7,2.4,1.1,1.2,2.4,4.4,19.2,,105.0,110.0,2021-2022,Average,23.6
1327,10429,Chris Boucher,SF,29,TOR,80,9,1690,7.9,17.1,0.464,2.0,6.8,0.297,5.9,10.3,0.575,4.4,5.7,0.777,5.3,9.3,14.6,0.7,1.4,2.2,1.2,5.1,22.3,,124.0,108.0,2021-2022,Average,21.1
1328,11021,Chris Boucher,PF,30,TOR,76,0,1523,8.5,17.2,0.493,2.0,6.1,0.328,6.5,11.0,0.585,4.2,5.5,0.762,5.1,8.6,13.7,0.9,1.5,2.1,1.3,4.6,23.1,,125.0,112.0,2022-2023,Average,20.7
1329,10980,Precious Achiuwa,C,23,TOR,55,12,1140,8.5,17.5,0.485,1.3,4.7,0.269,7.2,12.8,0.564,3.8,5.4,0.702,4.3,9.9,14.2,2.2,1.3,1.3,2.6,4.4,22.0,,112.0,113.0,2022-2023,Average,20.0
1330,107,Howard Eisley,PG,27,UTA,82,5,2096,7.2,17.2,0.418,1.5,4.2,0.368,5.7,13.1,0.434,2.1,2.6,0.824,0.6,3.8,4.3,8.9,1.5,0.2,3.4,5.7,18.1,,101.0,106.0,1999-2000,Average,25.6
1331,278,Greg Ostertag,C,26,UTA,81,3,1606,4.1,8.9,0.464,0.0,0.0,0.0,4.1,8.9,0.466,4.0,6.2,0.636,5.7,10.3,16.1,0.6,0.7,5.7,2.6,6.5,12.2,,105.0,97.0,1999-2000,Average,19.8
1332,805,Jacque Vaughn,PG,25,UTA,82,0,1620,5.6,13.0,0.433,1.0,2.6,0.385,4.6,10.4,0.444,4.2,5.4,0.78,0.6,4.4,5.0,10.7,1.6,0.1,4.3,4.8,16.4,,105.0,106.0,2000-2001,Average,19.8
1333,704,Greg Ostertag,C,27,UTA,81,3,1491,5.0,10.1,0.495,0.0,0.1,0.5,4.9,10.0,0.495,3.0,5.4,0.556,5.9,9.0,14.9,0.8,0.8,5.1,2.3,7.7,13.0,,106.0,99.0,2000-2001,Average,18.4
1334,1082,Andrei Kirilenko,SF,20,UTA,82,40,2151,7.0,15.7,0.45,0.6,2.5,0.25,6.4,13.2,0.488,7.0,9.2,0.768,3.7,6.3,9.9,2.3,2.9,3.9,2.7,3.9,21.8,,113.0,100.0,2001-2002,Average,30.3
